Compagnie,Prime,ID,TypeBesoin,TypeBesoinDetails,AgeCar,OtherDriver,CarteGrise,Genre,DateNaissance,Age,SituationMatrimoniale,Profession,DateObtentionPermis,ConduiteAccompagné,DateNaissanceConjoint,DatePermisConjoint,Enfants_a_charge,Annee_Enfant_1,Annee_Enfant_2,Annee_Enfant_3,DateAchat,DateAchat_Prevue,DateCirculation,ID_vehicule_occasion,Marque_occasion,Modele_occasion,Alimentation_occasion,Carrosserie_occasion,Puissance_occasion,categorie_commerciale_vehicule_occasion,qualification_vehicule_vert_occasion,valeur_a_neuf_vehicule_ocassion,groupe_tarification_vehicule_occasion,classe_tarification_vehicule_occasion,code_type_frequence_bdg_occasion,code_type_cout_bdg_occasion,code_vente_vehicule_occasion,code_type_frequence_rcm_occasion,code_type_frequence_rcc_occasion,code_type_frequence_dta_occasion,code_type_frequence_vol_occasion,Marque_vehicule_neuf,Modele_vehicule_neuf,Alimentation_vehicule_neuf,Carrosserie_vehicule_neuf,Puissance_vehicule_neuf,ID_vehicule_neuf,valeur_a_neuf_vehiculeNeuve,groupe_tarification_vehicule_Neuve,classe_tarification_vehicule_Neuve,puissance_reel_vehicule_Neuve,categorie_commerciale_vehicule_Neuve,qualification_vehicule_vert_Neuve,code_type_frequence_rcm_Neuve,code_type_frequence_rcc_Neuve,code_type_cout_rcm_Neuve,code_type_frequence_dta_Neuve,code_type_frequence_vol_Neuve,code_type_cout_vol_Neuve,code_type_frequence_bdg_Neuve,code_type_cout_bdg_Neuve,code_vente_vehicule_Neuve,ModeFinancement,Usage,KmParcours,CP_Stationnement,Ville_Stationnement,ResidenceType,TypeLocation,CP_Travail,Ville_Travail,nom_departement,code_departement,code_region,Type_Parking,TypeAssure,NbreAnneeAssure,Bonus,NbreAnneePossessionVeh,CtrActuel,AssureurActuel,NiveauProtection,Date_scraping
"	
Abeille Assurances",1 271 €,9165,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,02/09/1963,61,Célibataire,Fonctionnaire autre,10/1989,Non,,,Oui,2002,non,non,N/A,17/02/2025,02/2022,TO50037,TOYOTA,YARIS IV,EH,BER,5,B,1,31450,9,E,5,8,99,13,7,9,2,BMW,SERIE 3 VII,CARB,BRK,15,BM82077,59950,15,J,258,M2,0,4,4,11,11,9,15,8,12,99,L,3,30000,79160,79351,2,1,91620,91665,Deux-Sèvres,79,75,C,P,34,120,0,A,21,D,16/09/2024
"	
Groupe Admiral",1 299 €,9165,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,02/09/1963,61,Célibataire,Fonctionnaire autre,10/1989,Non,,,Oui,2002,non,non,N/A,17/02/2025,02/2022,TO50037,TOYOTA,YARIS IV,EH,BER,5,B,1,31450,9,E,5,8,99,13,7,9,2,BMW,SERIE 3 VII,CARB,BRK,15,BM82077,59950,15,J,258,M2,0,4,4,11,11,9,15,8,12,99,L,3,30000,79160,79351,2,1,91620,91665,Deux-Sèvres,79,75,C,P,34,120,0,A,21,D,16/09/2024
"	
MAAF Assurances",1 378 €,9165,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,02/09/1963,61,Célibataire,Fonctionnaire autre,10/1989,Non,,,Oui,2002,non,non,N/A,17/02/2025,02/2022,TO50037,TOYOTA,YARIS IV,EH,BER,5,B,1,31450,9,E,5,8,99,13,7,9,2,BMW,SERIE 3 VII,CARB,BRK,15,BM82077,59950,15,J,258,M2,0,4,4,11,11,9,15,8,12,99,L,3,30000,79160,79351,2,1,91620,91665,Deux-Sèvres,79,75,C,P,34,120,0,A,21,D,16/09/2024
"	
Groupe AXA",593 €,2245,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,20/12/1971,52,Marié(e),Fonctionnaire Défense/Intérieur,11/2018,Non,27/06/1946,,Oui,1998,non,non,03/2024,,03/2024,ME77018,MERCEDES,CLASSE GLE II,DIES,VTC,14,H,0,69700,15,K,12,13,99,12,3,7,7,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30730,30182,1,1,35440,35110,Gard,30,76,J,P,5,0.76,0,E,85,C,16/09/2024
"	
MAAF Assurances",645 €,2245,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,20/12/1971,52,Marié(e),Fonctionnaire Défense/Intérieur,11/2018,Non,27/06/1946,,Oui,1998,non,non,03/2024,,03/2024,ME77018,MERCEDES,CLASSE GLE II,DIES,VTC,14,H,0,69700,15,K,12,13,99,12,3,7,7,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30730,30182,1,1,35440,35110,Gard,30,76,J,P,5,0.76,0,E,85,C,16/09/2024
"	
GMF",798 €,2245,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,20/12/1971,52,Marié(e),Fonctionnaire Défense/Intérieur,11/2018,Non,27/06/1946,,Oui,1998,non,non,03/2024,,03/2024,ME77018,MERCEDES,CLASSE GLE II,DIES,VTC,14,H,0,69700,15,K,12,13,99,12,3,7,7,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30730,30182,1,1,35440,35110,Gard,30,76,J,P,5,0.76,0,E,85,C,16/09/2024
"	
Groupe Admiral",1 741 €,2245,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,20/12/1971,52,Marié(e),Fonctionnaire Défense/Intérieur,11/2018,Non,27/06/1946,,Oui,1998,non,non,03/2024,,03/2024,ME77018,MERCEDES,CLASSE GLE II,DIES,VTC,14,H,0,69700,15,K,12,13,99,12,3,7,7,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30730,30182,1,1,35440,35110,Gard,30,76,J,P,5,0.76,0,E,85,C,16/09/2024
"	
Groupe Allianz",2 131 €,2245,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,20/12/1971,52,Marié(e),Fonctionnaire Défense/Intérieur,11/2018,Non,27/06/1946,,Oui,1998,non,non,03/2024,,03/2024,ME77018,MERCEDES,CLASSE GLE II,DIES,VTC,14,H,0,69700,15,K,12,13,99,12,3,7,7,,,,,,,,,,,,,,,,,,,,,,T,2,20000,30730,30182,1,1,35440,35110,Gard,30,76,J,P,5,0.76,0,E,85,C,16/09/2024
"	
GMF",218 €,615,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/08/1934,90,Célibataire,Sans profession,09/1957,Non,,,Oui,2015,2005,2011,10/2021,,11/2015,PE47155,PEUGEOT,208,DIES,BER,3,B,0,19950,8,C,7,7,99,11,9,9,5,,,,,,,,,,,,,,,,,,,,,,D,1,7000,50170,50042,2,1,51120,51514,Manche,50,28,J,P,67,120,2,A,34,D,16/09/2024
"	
MAAF Assurances",220 €,615,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/08/1934,90,Célibataire,Sans profession,09/1957,Non,,,Oui,2015,2005,2011,10/2021,,11/2015,PE47155,PEUGEOT,208,DIES,BER,3,B,0,19950,8,C,7,7,99,11,9,9,5,,,,,,,,,,,,,,,,,,,,,,D,1,7000,50170,50042,2,1,51120,51514,Manche,50,28,J,P,67,120,2,A,34,D,16/09/2024
"	
Active Assurances",284 €,615,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/08/1934,90,Célibataire,Sans profession,09/1957,Non,,,Oui,2015,2005,2011,10/2021,,11/2015,PE47155,PEUGEOT,208,DIES,BER,3,B,0,19950,8,C,7,7,99,11,9,9,5,,,,,,,,,,,,,,,,,,,,,,D,1,7000,50170,50042,2,1,51120,51514,Manche,50,28,J,P,67,120,2,A,34,D,16/09/2024
"	
Groupe Allianz",363 €,615,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/08/1934,90,Célibataire,Sans profession,09/1957,Non,,,Oui,2015,2005,2011,10/2021,,11/2015,PE47155,PEUGEOT,208,DIES,BER,3,B,0,19950,8,C,7,7,99,11,9,9,5,,,,,,,,,,,,,,,,,,,,,,D,1,7000,50170,50042,2,1,51120,51514,Manche,50,28,J,P,67,120,2,A,34,D,16/09/2024
"	
Groupe AXA",1 815 €,615,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/08/1934,90,Célibataire,Sans profession,09/1957,Non,,,Oui,2015,2005,2011,10/2021,,11/2015,PE47155,PEUGEOT,208,DIES,BER,3,B,0,19950,8,C,7,7,99,11,9,9,5,,,,,,,,,,,,,,,,,,,,,,D,1,7000,50170,50042,2,1,51120,51514,Manche,50,28,J,P,67,120,2,A,34,D,16/09/2024
"	
MAAF Assurances",308 €,4529,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,16/06/1928,96,Célibataire,Retraité,03/2001,Non,,,Oui,2024,non,non,N/A,01/06/2025,02/2022,VW57102,VOLKSWAGEN,GOLF VIII,DIES,BER,6,M1,0,40250,12,F,11,11,99,7,8,10,6,,,,,,,,,,,,,,,,,,,,,,D,1,12500,22610,22195,2,1,4410,04157,Côtes-d'Armor,22,53,C,P,23,100,0,E,83,C,16/09/2024
"	
GMF",324 €,4529,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,16/06/1928,96,Célibataire,Retraité,03/2001,Non,,,Oui,2024,non,non,N/A,01/06/2025,02/2022,VW57102,VOLKSWAGEN,GOLF VIII,DIES,BER,6,M1,0,40250,12,F,11,11,99,7,8,10,6,,,,,,,,,,,,,,,,,,,,,,D,1,12500,22610,22195,2,1,4410,04157,Côtes-d'Armor,22,53,C,P,23,100,0,E,83,C,16/09/2024
"	
Active Assurances",390 €,4529,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,16/06/1928,96,Célibataire,Retraité,03/2001,Non,,,Oui,2024,non,non,N/A,01/06/2025,02/2022,VW57102,VOLKSWAGEN,GOLF VIII,DIES,BER,6,M1,0,40250,12,F,11,11,99,7,8,10,6,,,,,,,,,,,,,,,,,,,,,,D,1,12500,22610,22195,2,1,4410,04157,Côtes-d'Armor,22,53,C,P,23,100,0,E,83,C,16/09/2024
"	
Groupe Allianz",535 €,4529,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,16/06/1928,96,Célibataire,Retraité,03/2001,Non,,,Oui,2024,non,non,N/A,01/06/2025,02/2022,VW57102,VOLKSWAGEN,GOLF VIII,DIES,BER,6,M1,0,40250,12,F,11,11,99,7,8,10,6,,,,,,,,,,,,,,,,,,,,,,D,1,12500,22610,22195,2,1,4410,04157,Côtes-d'Armor,22,53,C,P,23,100,0,E,83,C,16/09/2024
"	
Groupe AXA",1 248 €,4529,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Une femme,16/06/1928,96,Célibataire,Retraité,03/2001,Non,,,Oui,2024,non,non,N/A,01/06/2025,02/2022,VW57102,VOLKSWAGEN,GOLF VIII,DIES,BER,6,M1,0,40250,12,F,11,11,99,7,8,10,6,,,,,,,,,,,,,,,,,,,,,,D,1,12500,22610,22195,2,1,4410,04157,Côtes-d'Armor,22,53,C,P,23,100,0,E,83,C,16/09/2024
"	
MAAF Assurances",397 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
Groupe AXA",435 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
GMF",520 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
Groupe Admiral",567 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
Groupe Allianz",819 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
Groupe Vilavi",1 057 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
Groupe Vilavi",1 098 €,1961,Vous comptez l'acheter,D'une voiture supplémentaire,D'occasion,Non,Vous,Un homme,12/04/1973,51,Célibataire,Profession libérale,07/2017,Non,,,Oui,2023,non,non,N/A,01/09/2025,04/2024,BM66A52,BMW,SERIE 5,EE,BER,9,H1,0,60650,14,K,9,13,99,14,5,12,10,,,,,,,,,,,,,,,,,,,,,,C,1,12500,56910,56230,1,2,64120,64539,Morbihan,56,53,G,S,7,0.68,0,A,73,D,16/09/2024
"	
Groupe AXA",614 €,6066,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,11/12/1982,41,Divorcé(e),Profession libérale,06/2023,Non,,,Non,non,non,non,N/A,29/10/2025,11/2005,BM27073,BMW,530,DIES,BRK,13,H1,0,48150,14,H,13,13,99,6,5,12,8,FIAT,DUCATO,DIES,FGN,7,FI28AQS,57192,15,J,180,U2,0,15,9,7,10,10,12,11,11,99,D,3,25000,51320,51167,1,2,59190,59577,Marne,51,44,C,P,1,0.95,0,A,18,A,16/09/2024
"	
ID MALUS",996 €,6066,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,11/12/1982,41,Divorcé(e),Profession libérale,06/2023,Non,,,Non,non,non,non,N/A,29/10/2025,11/2005,BM27073,BMW,530,DIES,BRK,13,H1,0,48150,14,H,13,13,99,6,5,12,8,FIAT,DUCATO,DIES,FGN,7,FI28AQS,57192,15,J,180,U2,0,15,9,7,10,10,12,11,11,99,D,3,25000,51320,51167,1,2,59190,59577,Marne,51,44,C,P,1,0.95,0,A,18,A,16/09/2024
"	
Groupe Admiral",1 090 €,6066,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,11/12/1982,41,Divorcé(e),Profession libérale,06/2023,Non,,,Non,non,non,non,N/A,29/10/2025,11/2005,BM27073,BMW,530,DIES,BRK,13,H1,0,48150,14,H,13,13,99,6,5,12,8,FIAT,DUCATO,DIES,FGN,7,FI28AQS,57192,15,J,180,U2,0,15,9,7,10,10,12,11,11,99,D,3,25000,51320,51167,1,2,59190,59577,Marne,51,44,C,P,1,0.95,0,A,18,A,16/09/2024
"	
Assurpeople.com",1 293 €,6066,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,11/12/1982,41,Divorcé(e),Profession libérale,06/2023,Non,,,Non,non,non,non,N/A,29/10/2025,11/2005,BM27073,BMW,530,DIES,BRK,13,H1,0,48150,14,H,13,13,99,6,5,12,8,FIAT,DUCATO,DIES,FGN,7,FI28AQS,57192,15,J,180,U2,0,15,9,7,10,10,12,11,11,99,D,3,25000,51320,51167,1,2,59190,59577,Marne,51,44,C,P,1,0.95,0,A,18,A,16/09/2024
"	
GMF",1 455 €,6066,Vous comptez l'acheter,D'une voiture supplémentaire,Neuve,Non,Vous,Une femme,11/12/1982,41,Divorcé(e),Profession libérale,06/2023,Non,,,Non,non,non,non,N/A,29/10/2025,11/2005,BM27073,BMW,530,DIES,BRK,13,H1,0,48150,14,H,13,13,99,6,5,12,8,FIAT,DUCATO,DIES,FGN,7,FI28AQS,57192,15,J,180,U2,0,15,9,7,10,10,12,11,11,99,D,3,25000,51320,51167,1,2,59190,59577,Marne,51,44,C,P,1,0.95,0,A,18,A,16/09/2024
"	
MMA",356 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
GMF",415 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
MAAF Assurances",448 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Active Assurances",554 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Groupe Allianz",616 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Groupe Admiral",743 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Groupe Vilavi",748 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Groupe Vilavi",766 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Groupe AXA",1 234 €,3962,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,05/07/1971,53,Séparé(e),Fonctionnaire autre,07/2005,Non,,,Oui,1998,2022,2004,08/2023,,11/2018,CI59136,CITROEN,C4 II,DIES,BER,6,M1,1,29400,12,E,8,10,99,9,8,10,5,,,,,,,,,,,,,,,,,,,,,,T,1,12500,31430,31204,2,1,43600,43265,Haute-Garonne,31,76,P,S,19,60,1,A,78,E,16/09/2024
"	
Abeille Assurances",385 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Groupe AXA",490 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
MMA",531 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Active Assurances",553 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
GMF",570 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Groupe Vilavi",604 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Groupe Allianz",605 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Groupe Vilavi",644 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Groupe Admiral",674 €,1024,Vous le possédez déjà,N/A,N/A,Non,Vous,Un homme,16/02/1951,73,Marié(e),Salarié Cadre,05/1970,Non,12/03/1939,,Oui,1998,non,non,08/2019,,03/2000,VW30072,VOLKSWAGEN,BORA,DIES,BRK,8,M1,0,21790,14,C,11,7,99,5,6,10,5,,,,,,,,,,,,,,,,,,,,,,C,3,30000,91130,91521,1,2,72220,72299,Essonne,91,11,C,S,54,120,6,E,88,D,16/09/2024
"	
Groupe AXA",249 €,7989,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/01/1971,53,Veuf(ve),Salarié,08/1996,Oui,,,Non,non,non,non,05/2023,,02/2022,OP46128,OPEL,ZAFIRA LIFE,DIES,CBC,7,K1,0,43600,12,G,11,7,99,16,6,6,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,50370,50217,1,2,62490,62865,Manche,50,28,G,P,28,120,1,E,78,D,16/09/2024
"	
GMF",323 €,7989,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/01/1971,53,Veuf(ve),Salarié,08/1996,Oui,,,Non,non,non,non,05/2023,,02/2022,OP46128,OPEL,ZAFIRA LIFE,DIES,CBC,7,K1,0,43600,12,G,11,7,99,16,6,6,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,50370,50217,1,2,62490,62865,Manche,50,28,G,P,28,120,1,E,78,D,16/09/2024
"	
MMA",345 €,7989,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/01/1971,53,Veuf(ve),Salarié,08/1996,Oui,,,Non,non,non,non,05/2023,,02/2022,OP46128,OPEL,ZAFIRA LIFE,DIES,CBC,7,K1,0,43600,12,G,11,7,99,16,6,6,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,50370,50217,1,2,62490,62865,Manche,50,28,G,P,28,120,1,E,78,D,16/09/2024
"	
Groupe Admiral",375 €,7989,Vous le possédez déjà,N/A,N/A,Non,Vous,Une femme,06/01/1971,53,Veuf(ve),Salarié,08/1996,Oui,,,Non,non,non,non,05/2023,,02/2022,OP46128,OPEL,ZAFIRA LIFE,DIES,CBC,7,K1,0,43600,12,G,11,7,99,16,6,6,4,,,,,,,,,,,,,,,,,,,,,,C,3,25000,50370,50217,1,2,62490,62865,Manche,50,28,G,P,28,120,1,E,78,D,16/09/2024
